order_number,created_at,created_day,weekday,hour_of_day,month,user_id,user_segment,user_orders_90d,user_spent_90d,user_avg_order_value_90d,user_days_since_last_order,item_count,total_quantity,subtotal,tax,shipping_fee,discount_amount,total_amount,avg_item_price,payment_method,payment_status,has_voucher,voucher_code,qty_low_cal,qty_balanced,qty_high_protein,qty_vegetarian,current_status,age_hours,label_cancelled,label_delay_risk,label_payment_unpaid
ORD-202602-004,2026-02-28T05:05:01.000Z,2026-02-28,6,12,2,69b2b2932030f4fa2d6fe8cc,new,7,3337332,476762,-18,1,1,159900,12792,25000,15990,181702,159900,momo,paid,1,VEGGIE25,1,0,0,0,completed,412.89,0,0,0
ORD-202602-005,2026-02-05T04:03:06.000Z,2026-02-05,4,11,2,69b2b29e2030f4fa2d6fe9e7,regular,14,7386912,527637,-41,1,1,219900,17592,25000,0,262492,219900,momo,paid,0,,0,1,0,0,completed,965.92,0,0,0
ORD-202602-006,2026-02-23T05:19:55.000Z,2026-02-23,1,12,2,69b2b2922030f4fa2d6fe8a5,new,5,2418842,483768,-22,1,1,189900,15192,25000,18990,211102,189900,card,paid,1,EATOMO50K,0,1,0,0,completed,532.64,0,0,0
ORD-202602-007,2026-02-24T11:43:17.000Z,2026-02-24,2,18,2,69b2b2992030f4fa2d6fe961,regular,17,8639198,508188,-22,1,1,149900,11992,25000,0,186892,149900,card,paid,0,,0,0,0,1,completed,502.25,0,0,0
ORD-202602-008,2026-02-28T03:23:41.000Z,2026-02-28,6,10,2,69b2b29d2030f4fa2d6fe9d5,new,10,5655328,565533,-18,3,5,849500,67960,0,0,917460,283167,bank_transfer,unpaid,0,,3,2,0,0,cancelled,414.58,1,0,1
ORD-202602-009,2026-02-20T09:51:18.000Z,2026-02-20,5,16,2,69b2b2902030f4fa2d6fe863,regular,13,8546938,657457,-21,3,4,789600,63168,0,78960,773808,263200,card,paid,1,FLASH25,2,1,1,0,completed,600.12,0,0,0
ORD-202602-010,2026-02-08T06:26:23.000Z,2026-02-08,0,13,2,69b2b2922030f4fa2d6fe8a8,regular,8,6932056,866507,-38,1,2,299800,23984,25000,29980,318804,299800,cash,paid,1,HEALTHY20,0,0,0,2,completed,891.54,0,0,0
ORD-202602-011,2026-02-06T15:33:07.000Z,2026-02-06,5,22,2,69b2b2912030f4fa2d6fe893,regular,14,7279920,519994,-46,1,1,149900,11992,25000,0,186892,149900,cash,paid,0,,1,0,0,0,completed,930.42,0,0,0
ORD-202602-012,2026-02-04T05:37:04.000Z,2026-02-04,3,12,2,69b2b29f2030f4fa2d6fe9ff,new,5,2988396,597679,-22,3,4,879600,70368,0,0,949968,293200,bank_transfer,paid,0,,1,0,3,0,completed,988.36,0,0,0
ORD-202602-013,2026-02-06T03:09:54.000Z,2026-02-06,5,10,2,69b2b2972030f4fa2d6fe922,new,6,3504964,584161,-40,3,5,1019500,81560,0,0,1101060,339833,cash,paid,0,,3,0,2,0,completed,942.81,0,0,0
ORD-202602-014,2026-02-19T03:52:26.000Z,2026-02-19,4,10,2,69b2b2992030f4fa2d6fe970,new,7,3447766,492538,-14,2,3,519700,41576,0,0,561276,259850,momo,paid,0,,0,0,1,2,completed,630.1,0,0,0
ORD-202602-015,2026-02-11T11:02:52.000Z,2026-02-11,3,18,2,69b2b2a02030f4fa2d6fea29,new,5,2270304,454061,-9,2,3,579700,46376,0,0,626076,289850,cash,paid,0,,0,3,0,0,delivering,814.93,0,1,0
ORD-202602-016,2026-02-07T03:12:40.000Z,2026-02-07,6,10,2,69b2b2932030f4fa2d6fe8c3,new,6,3070918,511820,-29,3,5,1104500,88360,0,0,1192860,368167,card,paid,0,,1,0,4,0,preparing,918.76,0,1,0
ORD-202602-017,2026-02-19T03:07:56.000Z,2026-02-19,4,10,2,69b2b2902030f4fa2d6fe86f,new,5,3106200,621240,-26,2,3,689700,55176,0,0,744876,344850,momo,paid,0,,0,1,2,0,completed,630.84,0,0,0
ORD-202602-018,2026-02-10T15:01:10.000Z,2026-02-10,2,22,2,69b2b2972030f4fa2d6fe925,new,9,4631942,514660,-35,3,4,699600,55968,0,0,755568,233200,cash,paid,0,,1,3,0,0,completed,834.96,0,0,0
ORD-202602-019,2026-02-18T10:13:09.000Z,2026-02-18,3,17,2,69b2b2902030f4fa2d6fe878,new,6,3069780,511630,-15,2,3,539700,43176,0,0,582876,269850,bank_transfer,paid,0,,0,0,1,2,delivering,647.76,0,1,0
ORD-202602-020,2026-02-06T09:41:46.000Z,2026-02-06,5,16,2,69b2b2942030f4fa2d6fe8e9,new,6,3258688,543115,-12,1,1,249900,19992,25000,0,294892,249900,momo,paid,0,,0,0,1,0,preparing,936.28,0,1,0
ORD-202602-021,2026-02-20T14:36:01.000Z,2026-02-20,5,21,2,69b2b2942030f4fa2d6fe8d1,new,5,3033288,606658,-25,2,4,679600,54368,0,0,733968,339800,momo,paid,0,,4,0,0,0,completed,595.38,0,0,0
ORD-202602-022,2026-02-11T05:55:43.000Z,2026-02-11,3,12,2,69b2b29b2030f4fa2d6fe991,new,4,2484996,621249,-34,2,2,379800,30384,0,0,410184,189900,momo,paid,0,,1,0,1,0,preparing,820.05,0,1,0
ORD-202602-023,2026-02-05T15:27:49.000Z,2026-02-05,4,22,2,69b2b29c2030f4fa2d6fe9ba,new,7,4195968,599424,-33,3,4,659600,52768,0,0,712368,219867,bank_transfer,paid,0,,3,1,0,0,completed,954.51,0,0,0
ORD-202602-024,2026-02-17T10:34:16.000Z,2026-02-17,2,17,2,69b2b28d2030f4fa2d6fe821,new,4,1702658,425665,-2,1,2,399800,31984,0,39980,391804,399800,bank_transfer,paid,1,FLASH25,0,2,0,0,preparing,671.4,0,1,0
ORD-202602-025,2026-02-13T15:37:01.000Z,2026-02-13,5,22,2,69b2b2972030f4fa2d6fe931,new,8,4410824,551353,-9,3,4,929600,74368,0,0,1003968,309867,momo,paid,0,,1,0,3,0,completed,762.36,0,0,0
ORD-202602-026,2026-02-02T03:49:45.000Z,2026-02-02,1,10,2,69b2b29c2030f4fa2d6fe9c6,new,5,2863088,572618,0,2,3,559700,44776,0,0,604476,279850,card,paid,0,,1,2,0,0,completed,1038.15,0,0,0
ORD-202602-027,2026-02-16T02:07:54.000Z,2026-02-16,1,9,2,69b2b2902030f4fa2d6fe86c,new,6,3030272,505045,-25,1,2,259800,20784,25000,0,305584,259800,momo,paid,0,,0,0,0,2,preparing,703.84,0,1,0
ORD-202602-028,2026-02-10T11:04:29.000Z,2026-02-10,2,18,2,69b2b28f2030f4fa2d6fe85a,regular,13,7012856,539450,-36,2,3,519700,41576,0,0,561276,259850,bank_transfer,paid,0,,0,0,1,2,completed,838.9,0,0,0
ORD-202602-029,2026-02-09T01:08:47.000Z,2026-02-09,1,8,2,69b2b2a02030f4fa2d6fea2f,new,8,5982492,747812,-32,3,5,959500,76760,0,0,1036260,319833,cash,paid,0,,0,2,1,2,delivering,872.83,0,1,0
ORD-202602-030,2026-02-08T11:25:34.000Z,2026-02-08,0,18,2,69b2b2a02030f4fa2d6fea32,regular,5,2687313,537463,-36,3,4,729600,58368,0,0,787968,243200,card,paid,0,,2,0,1,1,completed,886.55,0,0,0
ORD-202603-001,2026-03-18T12:30:35.000Z,2026-03-18,3,19,3,69b2b2912030f4fa2d6fe87b,new,6,2688144,448024,0,1,1,249900,19992,25000,0,294892,249900,bank_transfer,paid,0,,0,0,1,0,completed,0,0,0,0
ORD-202603-002,2026-03-16T13:24:27.000Z,2026-03-16,1,20,3,69b2b2962030f4fa2d6fe90a,regular,14,7803172,557369,0,1,2,499800,39984,0,0,539784,499800,card,paid,0,,0,0,2,0,delivering,20.57,0,1,0
ORD-202603-003,2026-03-12T13:09:41.000Z,2026-03-12,4,20,3,69b2b29a2030f4fa2d6fe982,new,8,5037808,629726,-4,1,1,249900,19992,25000,0,294892,249900,momo,unpaid,0,,0,0,1,0,confirmed,116.81,0,1,1
ORD-202603-004,2026-03-01T04:05:41.000Z,2026-03-01,0,11,3,69b2b2952030f4fa2d6fe8ec,new,9,3667282,407476,-9,2,3,549700,43976,0,0,593676,274850,momo,paid,0,,0,3,0,0,delivering,389.88,0,1,0
ORD-202603-005,2026-03-12T04:20:13.000Z,2026-03-12,4,11,3,69b2b2952030f4fa2d6fe8f8,regular,9,4437552,493061,-6,2,4,719600,57568,0,0,777168,359800,momo,unpaid,0,,2,2,0,0,pending,125.64,0,1,1
ORD-202603-006,2026-03-30T11:18:19.000Z,2026-03-30,1,18,3,69b2b28d2030f4fa2d6fe81b,new,6,4441956,740326,0,2,4,999600,79968,0,99960,979608,499800,cash,unpaid,1,FREESHIP,0,0,4,0,pending,0,0,0,1
ORD-202603-007,2026-03-12T09:31:19.000Z,2026-03-12,4,16,3,69b2b2992030f4fa2d6fe967,regular,11,6187888,562535,-2,1,1,199900,15992,25000,0,240892,199900,card,paid,0,,0,1,0,0,completed,120.45,0,0,0
ORD-202603-008,2026-03-13T12:57:13.000Z,2026-03-13,5,19,3,69b2b2972030f4fa2d6fe937,new,3,1710644,570215,0,3,4,809600,64768,0,0,874368,269867,momo,paid,0,,0,3,1,0,confirmed,93.02,0,1,0
ORD-202603-009,2026-03-03T07:58:43.000Z,2026-03-03,2,14,3,69b2b2982030f4fa2d6fe952,new,5,3851289,770258,-9,2,4,649600,51968,0,0,701568,324800,card,unpaid,0,,4,0,0,0,confirmed,338,0,1,1
ORD-202603-010,2026-03-01T05:30:36.000Z,2026-03-01,0,12,3,69b2b28e2030f4fa2d6fe82a,new,2,666696,333348,0,1,1,239900,19192,25000,0,284092,239900,bank_transfer,unpaid,0,,0,0,1,0,pending,388.47,0,1,1
ORD-202603-011,2026-03-10T04:51:42.000Z,2026-03-10,2,11,3,69b2b28f2030f4fa2d6fe854,new,9,5375304,597256,-7,3,4,749600,59968,0,0,809568,249867,card,paid,0,,3,0,1,0,preparing,173.11,0,1,0
ORD-202603-012,2026-03-26T13:27:49.000Z,2026-03-26,4,20,3,69b266062929890d1d18ecc3,regular,29,18345316,632597,0,1,1,159900,12792,25000,0,197692,159900,card,paid,0,,1,0,0,0,preparing,0,0,0,0
ORD-202603-013,2026-03-24T06:17:44.000Z,2026-03-24,2,13,3,69b2b2912030f4fa2d6fe893,regular,14,7279920,519994,0,1,2,499800,39984,0,49980,489804,499800,bank_transfer,paid,1,PROTEIN10,0,0,2,0,completed,0,0,0,0
ORD-202603-014,2026-03-06T08:47:54.000Z,2026-03-06,5,15,3,69b2b2902030f4fa2d6fe863,regular,13,8546938,657457,-7,3,5,839500,67160,0,0,906660,279833,card,unpaid,0,,4,0,1,0,pending,265.18,0,1,1
ORD-202603-015,2026-03-15T08:47:42.000Z,2026-03-15,0,15,3,69b2b2942030f4fa2d6fe8da,vip,28,17244356,615870,-7,3,6,989400,79152,0,0,1068552,329800,momo,paid,0,,2,2,0,2,completed,49.18,0,0,0
ORD-202603-016,2026-03-26T02:55:58.000Z,2026-03-26,4,9,3,69b2b2922030f4fa2d6fe8ab,new,9,5024472,558275,0,2,4,649600,51968,0,64960,636608,324800,momo,paid,1,FREESHIP,2,2,0,0,preparing,0,0,0,0
ORD-202603-017,2026-03-30T11:26:11.000Z,2026-03-30,1,18,3,69b2b29b2030f4fa2d6fe99f,new,8,4301978,537747,0,3,4,859600,68768,0,0,928368,286533,card,paid,0,,0,0,3,1,completed,0,0,0,0
ORD-202603-018,2026-03-30T14:46:17.000Z,2026-03-30,1,21,3,69b2b2932030f4fa2d6fe8b7,new,6,3957948,659658,0,2,4,919600,73568,0,0,993168,459800,cash,paid,0,,0,2,2,0,confirmed,0,0,0,0
ORD-202603-019,2026-03-13T10:31:36.000Z,2026-03-13,5,17,3,69b2b29c2030f4fa2d6fe9b1,new,5,2360920,472184,0,3,4,869600,69568,0,0,939168,289867,bank_transfer,paid,0,,1,1,2,0,preparing,95.45,0,1,0
ORD-202603-020,2026-03-18T10:08:17.000Z,2026-03-18,3,17,3,69b2b2a02030f4fa2d6fea1d,new,4,1825250,456313,0,2,3,539700,43176,0,0,582876,269850,momo,paid,0,,1,2,0,0,completed,0,0,0,0
ORD-202603-021,2026-03-14T07:28:56.000Z,2026-03-14,6,14,3,69b2b28e2030f4fa2d6fe842,regular,20,10666520,533326,-4,1,1,229900,18392,25000,0,273292,229900,momo,paid,0,,0,0,1,0,delivering,74.49,0,1,0
ORD-202603-022,2026-03-18T10:31:50.000Z,2026-03-18,3,17,3,69b2b2962030f4fa2d6fe913,new,7,4079260,582751,0,1,2,419800,33584,0,41980,411404,419800,cash,unpaid,1,VEGGIE25,0,2,0,0,pending,0,0,0,1
ORD-202603-023,2026-03-03T04:04:42.000Z,2026-03-03,2,11,3,69b2b29a2030f4fa2d6fe979,new,5,2248812,449762,-14,1,2,459800,36784,0,0,496584,459800,momo,paid,0,,0,0,2,0,delivering,341.9,0,1,0
ORD-202603-024,2026-03-06T12:47:32.000Z,2026-03-06,5,19,3,69b2b2992030f4fa2d6fe961,regular,17,8639198,508188,-12,1,1,249900,19992,25000,0,294892,249900,bank_transfer,unpaid,0,,0,0,1,0,pending,261.18,0,1,1
ORD-202603-025,2026-03-30T13:34:29.000Z,2026-03-30,1,20,3,69b2b29f2030f4fa2d6fea05,new,9,6051836,672426,0,1,2,379800,30384,0,37980,372204,379800,card,paid,1,VEGGIE25,0,2,0,0,preparing,0,0,0,0
ORD-202603-026,2026-03-26T06:37:36.000Z,2026-03-26,4,13,3,69b2b2992030f4fa2d6fe96d,new,5,1626028,325206,0,1,2,279800,22384,25000,0,327184,279800,momo,unpaid,0,,0,0,0,2,pending,0,0,0,1
ORD-202603-027,2026-03-07T01:41:31.000Z,2026-03-07,6,8,3,69b2b2982030f4fa2d6fe94c,new,9,5951918,661324,-11,2,3,439700,35176,0,43970,430906,219850,cash,paid,1,HEALTHY20,3,0,0,0,delivering,248.28,0,1,0
ORD-202603-028,2026-03-31T14:35:15.000Z,2026-03-31,2,21,3,69b2b28e2030f4fa2d6fe833,regular,14,9180030,655716,0,3,4,809600,64768,0,80960,793408,269867,bank_transfer,paid,1,FLASH25,2,1,1,0,delivering,0,0,0,0
ORD-202603-029,2026-03-23T01:21:52.000Z,2026-03-23,1,8,3,69b2b2952030f4fa2d6fe8f2,regular,8,4666716,583340,0,1,2,499800,39984,0,0,539784,499800,momo,paid,0,,0,0,2,0,completed,0,0,0,0
ORD-202603-030,2026-03-26T06:09:59.000Z,2026-03-26,4,13,3,69b266062929890d1d18ecb4,vip,85,49600176,583531,0,1,2,399800,31984,0,0,431784,399800,card,unpaid,0,,0,2,0,0,confirmed,0,0,0,1
ORD-202603-031,2026-03-27T01:50:08.000Z,2026-03-27,5,8,3,69b2b29a2030f4fa2d6fe97c,new,4,2702488,675622,0,2,2,399800,31984,0,0,431784,199900,bank_transfer,unpaid,0,,1,0,1,0,pending,0,0,0,1
ORD-202603-032,2026-03-01T01:54:43.000Z,2026-03-01,0,8,3,69b2b2a02030f4fa2d6fea2c,new,1,715008,715008,0,2,4,729600,58368,0,72960,715008,364800,cash,paid,1,WELCOME10,2,2,0,0,preparing,392.06,0,1,0
ORD-202603-033,2026-03-31T07:02:18.000Z,2026-03-31,2,14,3,69b2b28e2030f4fa2d6fe83f,new,5,4091148,818230,0,2,3,689700,55176,0,0,744876,344850,cash,paid,0,,0,1,2,0,delivering,0,0,0,0
ORD-202603-034,2026-03-25T03:25:12.000Z,2026-03-25,3,10,3,69b2b2902030f4fa2d6fe866,new,4,2591852,647963,0,2,4,829600,66368,0,82960,813008,414800,card,unpaid,1,WELCOME10,0,2,2,0,pending,0,0,0,1
ORD-202603-035,2026-03-07T04:58:24.000Z,2026-03-07,6,11,3,69b2b2982030f4fa2d6fe940,new,4,2677108,669277,-10,3,4,799600,63968,0,0,863568,266533,card,paid,0,,0,3,1,0,completed,245,0,0,0
ORD-202603-036,2026-03-21T13:31:25.000Z,2026-03-21,6,20,3,69b2b2942030f4fa2d6fe8da,vip,28,17244356,615870,0,2,2,489800,39184,0,0,528984,244900,card,paid,0,,0,0,2,0,preparing,0,0,0,0
ORD-202603-037,2026-03-12T07:52:51.000Z,2026-03-12,4,14,3,69b266062929890d1d18ecb7,vip,106,64059766,604337,-6,3,6,929400,74352,0,0,1003752,309800,card,unpaid,0,,2,2,0,2,confirmed,122.1,0,1,1
ORD-202603-038,2026-03-05T09:37:08.000Z,2026-03-05,4,16,3,69b2b2942030f4fa2d6fe8da,vip,28,17244356,615870,-17,3,5,989500,79160,0,0,1068660,329833,momo,unpaid,0,,0,3,2,0,pending,288.36,0,1,1
ORD-202603-039,2026-03-12T01:22:42.000Z,2026-03-12,4,8,3,69b2b2962030f4fa2d6fe91c,regular,7,4051656,578808,-6,2,4,679600,54368,0,0,733968,339800,momo,paid,0,,4,0,0,0,delivering,128.6,0,1,0
ORD-202603-040,2026-03-24T09:30:17.000Z,2026-03-24,2,16,3,69b2b2982030f4fa2d6fe946,new,5,2932226,586445,0,1,2,399800,31984,0,39980,391804,399800,card,unpaid,1,EATOMO50K,0,2,0,0,pending,0,0,0,1
ORD-202603-041,2026-03-19T08:09:42.000Z,2026-03-19,4,15,3,69b2b28f2030f4fa2d6fe851,new,9,4542844,504760,0,3,4,719600,57568,0,0,777168,239867,card,unpaid,0,,3,1,0,0,pending,0,0,0,1
ORD-202603-042,2026-03-02T01:05:25.000Z,2026-03-02,1,8,3,69b2b28f2030f4fa2d6fe848,new,6,3619184,603197,-7,1,2,339800,27184,0,0,366984,339800,cash,paid,0,,2,0,0,0,preparing,368.89,0,1,0
ORD-202603-043,2026-03-20T02:40:42.000Z,2026-03-20,5,9,3,69b2b29d2030f4fa2d6fe9d8,new,6,3979470,663245,0,2,3,579700,46376,0,0,626076,289850,momo,unpaid,0,,2,0,1,0,pending,0,0,0,1
HRISK1000,2026-03-17T06:12:05.927Z,2026-03-17,2,13,3,69aa99b0473b0839af00a703,vip,191,113735525,595474,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,1,WELCOME10,1,0,0,0,pending,3.77,0,1,1
HRISK1001,2026-03-17T04:28:05.090Z,2026-03-17,2,11,3,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,0,,0,2,0,0,confirmed,5.51,0,1,1
HRISK1002,2026-03-17T05:04:52.446Z,2026-03-17,2,12,3,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-1,1,1,219900,0,20000,0,239900,219900,cash,unpaid,0,,0,0,1,0,pending,4.89,0,1,1
HRISK1003,2026-03-17T06:32:12.744Z,2026-03-17,2,13,3,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,1,WELCOME10,1,0,0,0,confirmed,3.44,0,1,1
HRISK1004,2026-03-17T05:32:47.397Z,2026-03-17,2,12,3,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,0,,0,2,0,0,pending,4.43,0,1,1
HRISK1005,2026-03-17T06:56:02.340Z,2026-03-17,2,13,3,69aa99b0473b0839af00a703,vip,191,113735525,595474,-1,1,1,219900,0,20000,0,239900,219900,cash,unpaid,0,,0,0,1,0,confirmed,3.04,0,1,1
HRISK1006,2026-03-17T04:32:54.960Z,2026-03-17,2,11,3,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,1,WELCOME10,1,0,0,0,pending,5.43,0,1,1
HRISK1007,2026-03-17T06:00:34.757Z,2026-03-17,2,13,3,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,0,,0,2,0,0,confirmed,3.97,0,1,1
HRISK1008,2026-03-17T06:16:34.352Z,2026-03-17,2,13,3,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-1,1,1,219900,0,20000,0,239900,219900,cash,unpaid,0,,0,0,1,0,pending,3.7,0,1,1
HRISK1009,2026-03-17T06:50:33.003Z,2026-03-17,2,13,3,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,1,WELCOME10,1,0,0,0,confirmed,3.13,0,1,1
HRISK1010,2026-03-17T03:29:36.254Z,2026-03-17,2,10,3,69aa99b0473b0839af00a703,vip,191,113735525,595474,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,0,,0,2,0,0,pending,6.48,0,1,1
HRISK1011,2026-03-17T05:42:46.657Z,2026-03-17,2,12,3,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-1,1,1,219900,0,20000,0,239900,219900,cash,unpaid,0,,0,0,1,0,confirmed,4.26,0,1,1
HRISK1012,2026-03-17T06:45:48.158Z,2026-03-17,2,13,3,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,1,WELCOME10,1,0,0,0,pending,3.21,0,1,1
HRISK1013,2026-03-17T05:12:16.106Z,2026-03-17,2,12,3,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,0,,0,2,0,0,confirmed,4.77,0,1,1
HRISK1014,2026-03-17T04:56:09.511Z,2026-03-17,2,11,3,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-1,1,1,219900,0,20000,0,239900,219900,cash,unpaid,0,,0,0,1,0,pending,5.04,0,1,1
HRISK1015,2026-03-17T05:10:50.001Z,2026-03-17,2,12,3,69aa99b0473b0839af00a703,vip,191,113735525,595474,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,1,WELCOME10,1,0,0,0,confirmed,4.8,0,1,1
HRISK1016,2026-03-17T03:53:03.581Z,2026-03-17,2,10,3,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,0,,0,2,0,0,pending,6.09,0,1,1
HRISK1017,2026-03-17T06:36:59.917Z,2026-03-17,2,13,3,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-1,1,1,219900,0,20000,0,239900,219900,cash,unpaid,0,,0,0,1,0,confirmed,3.36,0,1,1
HRISK1018,2026-03-17T06:45:09.137Z,2026-03-17,2,13,3,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,1,WELCOME10,1,0,0,0,pending,3.22,0,1,1
HRISK1019,2026-03-17T03:36:37.304Z,2026-03-17,2,10,3,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,0,,0,2,0,0,confirmed,6.37,0,1,1
HRISKX2000,2026-03-17T02:24:37.317Z,2026-03-17,2,9,3,69aa99b0473b0839af00a703,vip,191,113735525,595474,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,1,WELCOME10,1,0,0,0,cancelled,7.57,1,0,1
HRISKX2001,2026-03-17T04:34:55.673Z,2026-03-17,2,11,3,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,0,,0,2,0,0,pending,5.39,0,1,1
HRISKX2002,2026-03-17T02:01:18.842Z,2026-03-17,2,9,3,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-1,1,1,219900,0,20000,0,239900,219900,cash,unpaid,1,WELCOME10,0,0,1,0,confirmed,7.95,0,1,1
HRISKX2003,2026-03-17T02:35:46.774Z,2026-03-17,2,9,3,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,0,,1,0,0,0,cancelled,7.38,1,0,1
HRISKX2004,2026-03-17T04:45:32.901Z,2026-03-17,2,11,3,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,1,WELCOME10,0,2,0,0,pending,5.22,0,1,1
HRISKX2005,2026-03-17T04:44:49.063Z,2026-03-17,2,11,3,69b25ea58b3f1480a739247f,vip,117,66314623,566792,-1,1,1,219900,0,20000,0,239900,219900,cash,unpaid,0,,0,0,1,0,confirmed,5.23,0,1,1
HRISKX2006,2026-03-17T01:55:59.018Z,2026-03-17,2,8,3,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,1,WELCOME10,1,0,0,0,cancelled,8.04,1,0,1
HRISKX2007,2026-03-17T04:20:12.789Z,2026-03-17,2,11,3,69b266052929890d1d18ecb1,vip,89,58530787,657649,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,0,,0,2,0,0,pending,5.64,0,1,1
HRISKX2008,2026-03-17T06:35:34.803Z,2026-03-17,2,13,3,69b266062929890d1d18ecb4,vip,85,49600176,583531,-9,1,1,219900,0,20000,0,239900,219900,cash,unpaid,1,WELCOME10,0,0,1,0,confirmed,3.38,0,1,1
HRISKX2009,2026-03-17T03:51:49.151Z,2026-03-17,2,10,3,69b266062929890d1d18ecb7,vip,106,64059766,604337,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,0,,1,0,0,0,cancelled,6.11,1,0,1
HRISKX2010,2026-03-17T06:58:41.332Z,2026-03-17,2,13,3,69aa99b0473b0839af00a703,vip,191,113735525,595474,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,1,WELCOME10,0,2,0,0,pending,3,0,0,1
HRISKX2011,2026-03-17T02:08:47.314Z,2026-03-17,2,9,3,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-1,1,1,219900,0,20000,0,239900,219900,cash,unpaid,0,,0,0,1,0,confirmed,7.83,0,1,1
HRISKX2012,2026-03-17T07:14:17.303Z,2026-03-17,2,14,3,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,1,WELCOME10,1,0,0,0,cancelled,2.74,1,0,1
HRISKX2013,2026-03-17T04:32:35.418Z,2026-03-17,2,11,3,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,0,,0,2,0,0,pending,5.43,0,1,1
HRISKX2014,2026-03-17T05:52:08.048Z,2026-03-17,2,12,3,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-1,1,1,219900,0,20000,0,239900,219900,cash,unpaid,1,WELCOME10,0,0,1,0,confirmed,4.11,0,1,1
HRISKX2015,2026-03-17T06:45:07.881Z,2026-03-17,2,13,3,69b25ea58b3f1480a739247f,vip,117,66314623,566792,-1,1,1,149900,0,20000,0,169900,149900,cash,unpaid,0,,1,0,0,0,cancelled,3.22,1,0,1
HRISKX2016,2026-03-17T05:58:16.567Z,2026-03-17,2,12,3,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,1,WELCOME10,0,2,0,0,pending,4,0,1,1
HRISKX2017,2026-03-17T02:39:40.164Z,2026-03-17,2,9,3,69b266052929890d1d18ecb1,vip,89,58530787,657649,-1,1,1,219900,0,20000,0,239900,219900,cash,unpaid,0,,0,0,1,0,confirmed,7.31,0,1,1
HRISKX2018,2026-03-17T06:57:13.724Z,2026-03-17,2,13,3,69b266062929890d1d18ecb4,vip,85,49600176,583531,-9,1,1,149900,0,20000,0,169900,149900,cash,unpaid,1,WELCOME10,1,0,0,0,cancelled,3.02,1,0,1
HRISKX2019,2026-03-17T04:10:47.626Z,2026-03-17,2,11,3,69b266062929890d1d18ecb7,vip,106,64059766,604337,-1,1,2,349800,0,20000,0,369800,349800,cash,unpaid,0,,0,2,0,0,pending,5.8,0,1,1
